word_id	word	parent_id	tag	dependency	lemmatized	sentence_id	doc_id	pol
10	году?	7	ADJ	punct	год	26	8	0
1	«Они	2	PRON	nsubj	они	27	8	0
2	должны	0	ADJ	ROOT	должный	27	8	0
3	были	2	VERB	aux	быть	27	8	0
4	быть	5	VERB	auxpass	быть	27	8	0
5	выполнены	2	VERB	xcomp	выполнять	27	8	0
6	еще	5	ADV	advmod	еще	27	8	0
7	в	8	ADP	case	в	27	8	0
8	прошлом	5	NOUN	nmod	прошлое	27	8	0
9	году,	8	NOUN	nmod	год	27	8	0
10	и	5	CONJ	cc	и	27	8	0
11	мы	12	PRON	nsubj	мы	27	8	0
12	исходили	5	VERB	conj	исходить	27	8	0
13	из	16	ADP	case	из	27	8	0
14	четкого	16	ADJ	amod	четкий	27	8	1
15	общего	16	ADJ	amod	общий	27	8	0
16	понимания	12	NOUN	nmod	понимание	27	8	1
17	того,	20	DET	det	то	27	8	0
18	что	20	SCONJ	mark	что	27	8	0
19	минские	20	ADJ	amod	минский	27	8	0
20	договоренности	16	NOUN	ccomp	договоренность	27	8	0
21	—	20	PUNCT	nmod	"—
"	27	8	0
22	единственный	23	ADJ	amod	единственный	27	8	0
23	путь	21	NOUN	appos	путь	27	8	0
24	к	25	ADP	case	к	27	8	0
25	миру.	23	NOUN	nmod	мир	27	8	0
1	Он	3	PRON	nsubj	он	28	8	0
2	очень	3	ADV	advmod	очень	28	8	0
3	прост,	0	VERB	ROOT	простой	28	8	0
4	потому	7	ADV	advmod	потому	28	8	0
5	что	7	SCONJ	mark	что	28	8	0
6	речь	7	NOUN	nsubj	речь	28	8	0
7	идет	3	VERB	ccomp	идти	28	8	0
8	о	10	ADP	case	о	28	8	0
9	деэскалации,	10	ADJ	amod	деэскалация	28	8	0
10	прекращении	41	NOUN	nmod	прекращение	28	8	0
11	бомбардировок,	12	ADJ	amod	бомбардировка	28	8	-1
12	установлении	10	NOUN	nmod	установление	28	8	0
13	контроля	12	NOUN	nmod	контроль	28	8	0
14	ОБСЕ	13	PROPN	appos	обсе	28	8	0
15	над	17	ADP	case	над	28	8	0
16	оккупированными	17	VERB	acl	оккупировать	28	8	-1
17	районами,	13	NOUN	nmod	район	28	8	0
18	отведении	17	NOUN	nmod	отведение	28	8	0
19	войск,	18	NOUN	nmod	войско	28	8	0
20	надзоре	12	NOUN	iobj	надзор	28	8	0
21	ОБСЕ	20	PROPN	appos	обсе	28	8	0
22	за	23	ADP	case	за	28	8	0
23	оружием,	41	NOUN	nmod	оружие	28	8	0
24	которое	26	DET	dobj	который	28	8	0
25	россияне	26	NOUN	nsubj	россиянин	28	8	0
26	разместили	23	VERB	acl:relcl	размещать	28	8	0
27	в	29	ADP	case	в	28	8	0
28	регионе,	29	ADJ	amod	регион	28	8	0
29	установлении	26	NOUN	nmod	установление	28	8	0
30	контроля	29	NOUN	nmod	контроль	28	8	0
31	ОБСЕ	30	PROPN	nmod	обсе	28	8	0
32	над	33	ADP	case	над	28	8	0
33	границей	29	NOUN	nmod	граница	28	8	0
34	и	33	CONJ	cc	и	28	8	0
35	проведении	33	NOUN	conj	проведение	28	8	0
36	свободных	39	ADJ	amod	свободный	28	8	1
37	и	36	CONJ	cc	и	28	8	0
38	справедливых	36	ADJ	conj	справедливый	28	8	1
39	выборов»,	35	NOUN	nmod	выбор	28	8	0
40	—	26	PUNCT	punct	"—
"	28	8	0
41	говорит	7	VERB	parataxis	говорить	28	8	0
42	министр	41	NOUN	nsubj	министр	28	8	0
43	иностранных	44	ADJ	amod	иностранный	28	8	0
44	дел.	42	NOUN	nmod	дело	28	8	0
1	Кризисная	2	ADJ	amod	кризисный	29	8	-1
2	связь	0	NOUN	ROOT	связь	29	8	0
1	«Россияне	3	PROPN	nsubj	россиянин	30	8	0
2	действительно	3	ADV	advmod	действительно	30	8	0
3	боятся,	0	VERB	ROOT	бояться	30	8	-1
4	что	6	SCONJ	mark	что	30	8	0
5	ОБСЕ	6	PROPN	nsubj	обсе	30	8	0
6	может	3	VERB	ccomp	может	30	8	0
7	установить	6	VERB	xcomp	устанавливать	30	8	0
8	контроль	7	NOUN	dobj	контроль	30	8	0
9	над	10	ADP	case	над	30	8	0
10	ситуацией	8	NOUN	nmod	ситуация	30	8	0
11	в	13	ADP	case	в	30	8	0
12	квазироссийском	13	ADJ	amod	квазироссийский	30	8	0
13	протекторате,	10	NOUN	nmod	протекторат	30	8	0
14	который	15	DET	nsubj	который	30	8	0
15	управляется	8	VERB	acl:relcl	управляться	30	8	0
16	в	18	ADP	case	в	30	8	0
17	мафиозном	18	ADJ	amod	мафиозный	30	8	-1
18	стиле	15	NOUN	nmod	стиль	30	8	0
19	и	15	CONJ	cc	и	30	8	0
20	управляется	3	VERB	punct	управляться	30	8	0
21	легко.	20	NOUN	iobj	легко	30	8	0
1	Мы	2	PRON	nsubj	мы	31	8	0
2	говорим	0	VERB	ROOT	говорить	31	8	0
3	о	4	ADP	case	о	31	8	0
4	том,	2	DET	nmod	том	31	8	0
5	чтобы	6	SCONJ	mark	чтобы	31	8	0
6	дать	4	VERB	xcomp	давать	31	8	0
7	людям	6	NOUN	iobj	человек	31	8	0
8	настоящую	9	ADJ	amod	настоящий	31	8	0
9	ответственность	6	NOUN	dobj	ответственность	31	8	1
10	и	6	CONJ	cc	и	31	8	0
11	настоящие	12	VERB	acl	настоящий	31	8	0
12	возможности,	6	VERB	conj	возможность	31	8	0
13	чтобы	14	SCONJ	mark	чтобы	31	8	0
14	распоряжаться	12	VERB	xcomp	распоряжаться	31	8	0
15	своей	17	PRON	det	свой	31	8	0
16	собственной	17	ADJ	amod	собственный	31	8	0
17	жизнью	14	NOUN	iobj	жизнь	31	8	0
18	так,	23	SCONJ	mark	так	31	8	0
19	как	18	ADP	mwe	как	31	8	0
20	они	23	PRON	nsubj	они	31	8	0
21	сами	23	ADJ	advmod	сам	31	8	0
22	этого	21	DET	nmod	это	31	8	0
23	хотят,	14	VERB	conj	хотеть	31	8	0
24	а	23	CONJ	cc	а	31	8	0
25	не	26	PART	neg	не	31	8	0
26	так,	23	ADJ	conj	так	31	8	0
27	как	29	ADP	case	как	31	8	0
28	это	29	DET	nsubj	это	31	8	0
29	делается	26	VERB	nmod	делаться	31	8	0
30	поверх	32	ADP	case	поверх	31	8	0
31	их	32	PRON	det	они	31	8	0
32	голов	29	NOUN	nmod	голова	31	8	0
33	людьми,	34	ADV	advmod	человек	31	8	0
34	посаженными	35	VERB	acl	посадить	31	8	0
35	Россией.	32	PROPN	appos	россия	31	8	0
1	Путь	0	VERB	ROOT	путь	32	8	0
2	к	3	ADP	case	к	32	8	0
3	миру	1	NOUN	nmod	мир	32	8	0
4	очень	5	ADV	advmod	очень	32	8	0
5	прост	3	NOUN	appos	простой	32	8	0
6	и	5	CONJ	cc	и	32	8	0
7	ясен,	5	PROPN	conj	ясный	32	8	1
8	если	9	SCONJ	mark	если	32	8	0
9	есть	1	VERB	advcl	быть	32	8	0
10	желание	9	NOUN	nsubj	желание	32	8	0
11	идти	10	VERB	acl	идти	32	8	0
12	эти	13	DET	det	этот	32	8	0
13	путем.	11	NOUN	dobj	путем	32	8	0
1	Но	15	CONJ	cc:preconj	но	33	8	0
2	если	3	SCONJ	mark	если	33	8	0
3	есть	15	VERB	advcl	быть	33	8	0
4	желание	3	NOUN	nsubj	желание	33	8	0
5	дестабилизировать	4	VERB	acl	дестабилизировать	33	8	-1
6	Донбасс	5	PROPN	dobj	донбасс	33	8	0
7	и	6	CONJ	cc	и	33	8	0
8	Украину,	6	PROPN	conj	украина	33	8	0
9	то	13	ADP	case	то	33	8	0
10	это	13	DET	det	это	33	8	0
11	совершенно	12	ADV	advmod	совершенно	33	8	0
12	другое	13	ADJ	amod	другой	33	8	0
13	дело»,	5	NOUN	nmod	дело	33	8	0
14	—	15	PUNCT	nsubj	"—
"	33	8	0
15	говорит	0	VERB	ROOT	говорить	33	8	0
16	Климкин.	15	PROPN	dobj	климкин	33	8	0
1	—	2	SYM	dobj	"—
"	34	8	0
2	Существует	0	VERB	ROOT	существовать	34	8	0
3	ли	2	PART	discourse	ли	34	8	0
4	сегодня	5	ADV	advmod	сегодня	34	8	0
5	диалог	2	NOUN	nsubj	диалог	34	8	0
6	между	7	ADP	case	между	34	8	0
7	Украиной	5	PROPN	nmod	украина	34	8	0
8	и	7	CONJ	cc	и	34	8	0
9	Россией?	7	PROPN	conj	россия	34	8	0
1	Разговариваете	0	VERB	ROOT	разговаривать	35	8	0
2	ли	1	PART	discourse	ли	35	8	0
3	вы	1	PRON	nsubj	вы	35	8	0
4	вообще	1	ADV	advmod	вообще	35	8	0
5	друг	4	NOUN	punct	друг	35	8	1
6	с	7	ADP	case	с	35	8	0
7	другом?	5	DET	nmod	друг	35	8	1
1	«Я	2	DET	det	я	36	8	0
2	бы	3	PRON	nsubj	бы	36	8	0
3	сказал,	0	VERB	ROOT	сказать	36	8	0
4	что	7	SCONJ	mark	что	36	8	0
5	у	6	ADP	case	у	36	8	0
6	нас	7	PRON	nmod	мы	36	8	0
7	есть	9	VERB	advcl	быть	36	8	0
8	кризисная	9	ADJ	nsubj	кризисный	36	8	-1
9	связь,	3	VERB	advcl	связь	36	8	0
10	потому	13	ADV	advmod	потому	36	8	0
11	что	13	SCONJ	mark	что	36	8	0
12	мы	13	PRON	nsubj	мы	36	8	0
13	должны	9	ADJ	ccomp	должный	36	8	0
14	говорить	13	VERB	xcomp	говорить	36	8	0
15	друг	14	NOUN	advmod	друг	36	8	1
16	с	17	ADP	case	с	36	8	0
17	другом	15	NOUN	nmod	друг	36	8	1
18	об	19	ADP	case	об	36	8	0
19	освобождении	17	NOUN	nmod	освобождение	36	8	0
20	политических	21	ADJ	amod	политический	36	8	0
21	заключенных,	19	NOUN	nmod	заключенный	36	8	0
22	о	24	ADP	case	о	36	8	0
23	безопасности,	24	ADJ	amod	безопасность	36	8	1
24	обмене	21	NOUN	nmod	обмен	36	8	0
25	заложниками	24	NOUN	iobj	заложник	36	8	-1
26	и	25	CONJ	cc	и	36	8	0
27	других	28	ADJ	amod	другой	36	8	0
28	вещах,	25	NOUN	conj	вещь	36	8	0
29	но	28	CONJ	cc	но	36	8	0
30	я	33	PRON	nsubj	я	36	8	0
31	бы	33	PART	discourse	бы	36	8	0
32	не	33	PART	neg	не	36	8	0
33	назвал	28	VERB	conj	называть	36	8	0
34	это	35	DET	det	это	36	8	0
35	диалогом.	15	NOUN	nmod	диалог	36	8	0
1	После	2	ADP	case	после	37	8	0
2	того	9	DET	nmod	то	37	8	0
3	как	5	SCONJ	mark	как	37	8	0
4	Россия	5	PROPN	nsubj	россия	37	8	0
5	нарушила	9	VERB	advcl	нарушать	37	8	-1
6	свои	7	PRON	det	свой	37	8	0
7	обязательства,	5	NOUN	dobj	обязательство	37	8	0
8	какие	7	DET	nmod	какой	37	8	0
9	могут	0	VERB	ROOT	мочь	37	8	0
10	быть	9	VERB	xcomp	быть	37	8	0
11	доверительные	12	ADJ	amod	доверительный	37	8	1
12	отношения?»	10	PUNCT	dobj	отношение	37	8	0
1	Идеальный	2	ADJ	amod	идеальный	1	10	1
2	сценарий	0	NOUN	ROOT	сценарий	1	10	0
3	для	4	ADP	case	для	1	10	0
4	Кремля	2	PROPN	nmod	кремль	1	10	0
1	By	2	NOUN	nsubj	By	2	10	0
2	Мыкола	0	NOUN	ROOT	мыкола	2	10	0
3	Сирук,	2	PROPN	dobj	сирука	2	10	0
4	inosmi.ruПосмотреть	2	VERB	xcomp	inosmi	2	10	0
5	оригиналноябрь	4	NOUN	dobj	оригиналноябрь	2	10	0
6	17-го,	7	NUM	nummod	17	2	10	0
7	2015	5	ADJ	dobj	2015	2	10	0
1	Уже	4	X	discourse	уже	3	10	0
2	в	4	ADP	case	в	3	10	0
3	первые	4	ADJ	amod	первый	3	10	0
4	минуты	14	NOUN	nmod	минута	3	10	0
5	после	7	ADP	case	после	3	10	0
6	парижских	7	ADJ	amod	парижский	3	10	0
7	терактов	4	NOUN	nmod	теракт	3	10	-1
8	в	10	ADP	case	в	3	10	0
9	минувшую	10	VERB	acl	минувший	3	10	0
10	пятницу	14	PROPN	nmod	пятница	3	10	0
11	в	13	ADP	case	в	3	10	0
12	экспертной	13	ADJ	amod	экспертный	3	10	0
13	среде	14	NOUN	nmod	среда	3	10	0
14	стали	0	VERB	ROOT	становиться	3	10	0
15	раздаваться	14	VERB	xcomp	раздаваться	3	10	0
16	предположения,	23	ADV	advmod	предположение	3	10	0
17	что	23	SCONJ	mark	что	3	10	0
18	от	20	ADP	case	от	3	10	0
19	этой	20	DET	det	этот	3	10	0
20	трагедии	23	NOUN	nmod	трагедия	3	10	0
21	больше	23	ADV	advmod	больше	3	10	0
22	всего	21	DET	nmod	всего	3	10	0
23	выиграет	15	VERB	ccomp	выигрывать	3	10	1
24	Россия.	23	PROPN	iobj	россия	3	10	0
1	В	2	ADP	case	в	4	10	0
2	частности	11	NOUN	nmod	частность	4	10	0
3	и	2	CONJ	cc	и	4	10	0
4	постоянный	5	ADJ	amod	постоянный	4	10	0
5	представитель	2	NOUN	conj	представитель	4	10	0
6	Украины	5	PROPN	nmod	украина	4	10	0
7	в	8	ADP	case	в	4	10	0
8	ООН	11	PROPN	nmod	оон	4	10	0
9	Юрий	11	PROPN	nsubj	юрий	4	10	0
10	Сергеев	9	PROPN	name	сергеев	4	10	0
11	написал	0	VERB	ROOT	написать	4	10	0
12	в	16	ADP	case	в	4	10	0
13	Twitter:	16	ADJ	amod	Twitter	4	10	0
14	«В	16	ADJ	amod	в	4	10	0
15	парижской	16	ADJ	amod	парижский	4	10	0
16	трагедии	11	NOUN	nmod	трагедия	4	10	0
17	«ищите	16	PUNCT	appos	искать	4	10	0
18	женщину»	17	NOUN	nmod	женщина	4	10	0
19	—	28	PUNCT	punct	"—
"	4	10	0
20	cherchez	28	ADJ	nsubj	cherchez	4	10	0
21	la	22	DET	det	la	4	10	0
22	femme	28	ADV	advmod	femme	4	10	0
23	—	22	PUNCT	punct	"—
"	4	10	0
24	имя	28	NOUN	dobj	имя	4	10	0
25	ее	28	PRON	nsubj	она	4	10	0
26	—	25	PUNCT	nmod	"—
"	4	10	0
27	Россия,	26	PROPN	nmod	россия	4	10	0
28	ожидаем	11	VERB	parataxis	ожидать	4	10	0
29	приглашений	28	NOUN	dobj	приглашение	4	10	0
30	от	31	ADP	case	от	4	10	0
31	РФ	29	PROPN	nmod	рф	4	10	0
32	присоединиться	29	VERB	acl	присоединяться	4	10	0
33	к	34	ADP	case	к	4	10	0
34	борьбе	32	NOUN	nmod	борьба	4	10	0
35	с	36	ADP	case	с	4	10	0
36	террором».	34	DET	nmod	террор	4	10	-1
1	И	4	CONJ	cc:preconj	и	5	10	0
2	первым	4	ADJ	amod	первый	5	10	0
3	тревожным	4	ADJ	amod	тревожный	5	10	-1
4	признаком	0	NOUN	ROOT	признак	5	10	0
5	того,	4	DET	dobj	то	5	10	0
6	что	9	SCONJ	mark	что	5	10	0
7	Россия	9	PROPN	nsubj	россия	5	10	0
8	уже	9	ADV	advmod	уже	5	10	0
9	диктует	5	VERB	acl:relcl	диктовать	5	10	0
10	свои	11	PRON	det	свой	5	10	0
11	условия,	9	NOUN	dobj	условие	5	10	0
12	стало	9	VERB	punct	становиться	5	10	0
13	то,	12	DET	nsubj	то	5	10	0
14	что	24	SCONJ	mark	что	5	10	0
15	из	16	ADP	case	из	5	10	0
16	переговоров	24	NOUN	nmod	переговоры	5	10	0
17	по	19	ADP	case	по	5	10	0
18	мирному	19	ADJ	amod	мирный	5	10	1
19	урегулированию	16	NOUN	nmod	урегулирование	5	10	0
20	ситуации	19	NOUN	nmod	ситуация	5	10	0
21	в	22	ADP	case	в	5	10	0
22	Сирии,	20	PROPN	nmod	сирия	5	10	0
23	была	24	VERB	auxpass	быть	5	10	0
24	исключена	13	VERB	acl:relcl	исключать	5	10	0
25	Австралия.	24	PROPN	nsubjpass	австралия	5	10	0
1	В	2	ADP	case	в	6	10	0
2	частности	4	NOUN	nmod	частность	6	10	0
3	как	2	ADP	case	как	6	10	0
4	сообщила	0	VERB	ROOT	сообщать	6	10	0
5	британская	6	ADJ	amod	британский	6	10	0
6	газета	16	NOUN	nsubj	газета	6	10	0
7	The	15	DET	det	The	6	10	0
8	Guardian	15	ADJ	amod	Guardian	6	10	0
9	со	10	ADP	case	со	6	10	0
10	ссылкой	8	NOUN	nmod	ссылка	6	10	0
11	на	12	ADP	case	на	6	10	0
12	источники	10	NOUN	nmod	источник	6	10	0
13	в	14	ADP	case	в	6	10	0
14	правительстве,	8	NOUN	nmod	правительство	6	10	0
15	Канберру	6	PROPN	nmod	канберра	6	10	0
16	исключили	4	VERB	nsubj	исключать	6	10	0
17	из	18	ADP	case	из	6	10	0
18	переговоров,	16	NOUN	nmod	переговоры	6	10	0
19	которые	20	DET	nsubj	который	6	10	0
20	проходят	16	VERB	acl:relcl	проходить	6	10	0
21	под	22	ADP	case	под	6	10	0
22	эгидой	20	NOUN	nmod	эгида	6	10	0
23	Международной	24	ADJ	amod	международный	6	10	0
24	группы	22	NOUN	nmod	группа	6	10	0
25	поддержки	24	NOUN	nmod	поддержка	6	10	1
26	Сирии	25	PROPN	nmod	сирия	6	10	0
27	именно	20	ADV	advmod	именно	6	10	0
28	по	29	ADP	case	по	6	10	0
29	настоянию	20	NOUN	nmod	настояние	6	10	0
30	России.	29	PROPN	nmod	россия	6	10	0
1	Министр	8	NOUN	nsubj	министр	7	10	0
2	иностранных	3	ADJ	amod	иностранный	7	10	0
3	дел	1	NOUN	nmod	дело	7	10	0
4	Австралии	3	PROPN	nmod	австралия	7	10	0
5	Джулия	1	PROPN	appos	джулия	7	10	0
6	Бишоп	5	PROPN	name	бишоп	7	10	0
7	уже	8	ADV	advmod	уже	7	10	0
8	обратилась	0	VERB	ROOT	обращаться	7	10	0
9	к	10	ADP	case	к	7	10	0
10	США	8	PROPN	nmod	сша	7	10	0
11	с	12	ADP	case	с	7	10	0
12	вопросом,	8	ADJ	nmod	вопрос	7	10	0
13	почему	17	ADV	advmod	почему	7	10	0
14	ее	17	PRON	nsubj	она	7	10	0
15	страну	17	NOUN	dobj	страна	7	10	0
16	не	17	PART	neg	не	7	10	0
17	пригласили	8	VERB	parataxis	приглашать	7	10	0
18	на	20	ADP	case	на	7	10	0
19	первый	20	ADJ	amod	первый	7	10	0
20	раунд	17	NOUN	nmod	раунд	7	10	0
21	переговоров.	17	NOUN	dobj	переговоры	7	10	0
1	Если	3	SCONJ	mark	если	8	10	0
2	Путину	3	PROPN	iobj	путин	8	10	0
3	удалось	0	VERB	ROOT	удаваться	8	10	1
4	исключить	3	VERB	xcomp	исключать	8	10	0
5	неудобную	4	ADJ	dobj	неудобный	8	10	-1
6	для	7	ADP	case	для	8	10	0
7	него	5	PRON	nmod	он	8	10	0
8	страну,	7	ADP	conj	страна	8	10	0
9	то	13	DET	mark	то	8	10	0
10	как	9	ADP	mwe	как	8	10	0
11	тогда	13	ADV	advmod	тогда	8	10	0
12	он	13	PRON	nsubj	он	8	10	0
13	прислушается	8	VERB	advcl	прислушиваться	8	10	0
14	к	15	ADP	case	к	8	10	0
15	Обаме,	13	NUM	nmod	обама	8	10	0
16	который	27	DET	nsubj	который	8	10	0
17	во	18	ADP	case	во	8	10	0
18	время	24	NOUN	nmod	время	8	10	0
19	встречи	18	NOUN	nmod	встреча	8	10	0
20	с	22	ADP	case	с	8	10	0
21	российским	22	ADJ	amod	российский	8	10	0
22	лидером,	19	NOUN	nmod	лидер	8	10	1
23	как	24	ADP	case	как	8	10	0
24	сообщает	27	VERB	nmod	сообщать	8	10	0
25	агентство	24	NOUN	dobj	агентство	8	10	0
26	АР,	25	PROPN	appos	ар	8	10	0
27	призывал	13	VERB	acl:relcl	призывать	8	10	0
28	вывести	27	VERB	xcomp	выводить	8	10	0
29	российские	30	ADJ	amod	российский	8	10	0
30	войска	28	NOUN	dobj	войско	8	10	0
31	из	32	ADP	case	из	8	10	0
32	Украины.	30	PROPN	nmod	украина	8	10	0
1	Сирийский	2	ADJ	amod	сирийский	9	10	0
2	вопрос	3	NOUN	nsubj	вопрос	9	10	0
3	бегло	0	VERB	ROOT	бегло	9	10	0
