word_id	word	parent_id	tag	dependency	lemmatize	sentence_id	doc_id
36	политическую	37	ADJ	amod	политический	17	11
37	систему.	34	NOUN	dobj	система	17	11
1	Кремлю	3	NOUN	dobj	кремль	18	11
2	не	3	PART	neg	не	18	11
3	помогла	0	VERB	ROOT	помогать	18	11
4	и	3	CONJ	cc	и	18	11
5	интервенция	10	NOUN	nsubjpass	интервенция	18	11
6	в	7	ADP	case	в	18	11
7	Сирии,	10	PROPN	nmod	сирия	18	11
8	которая	10	DET	nsubjpass	который	18	11
9	была	10	VERB	auxpass	быть	18	11
10	призвана	3	VERB	conj	призывать	18	11
11	подкрепить	10	VERB	xcomp	подкреплять	18	11
12	идею	11	NOUN	dobj	идея	18	11
13	совместной	14	ADJ	amod	совместный	18	11
14	борьбы	12	NOUN	nmod	борьба	18	11
15	с	16	ADP	case	с	18	11
16	ИГИЛ	14	PROPN	nmod	игил	18	11
17	и	11	CONJ	cc	и	18	11
18	поправить	11	VERB	conj	поправлять	18	11
19	нефтяные	20	ADJ	amod	нефтяной	18	11
20	котировки.	18	DET	dobj	котировка	18	11
1	Контрпродуктивным	4	ADJ	amod	контрпродуктивный	19	11
2	оказалось	1	VERB	cop	оказываться	19	11
3	также	1	CONJ	cc	также	19	11
4	подогревание	12	NOUN	nsubj	подогревание	19	11
5	иранско-саудовских	6	ADJ	amod	иранский	19	11
6	отношений	12	NOUN	nmod	отношение	19	11
7	(их	8	ADJ	amod	они	19	11
8	эскалация	12	NOUN	nsubj	эскалация	19	11
9	парадоксальным	10	ADJ	amod	парадоксальный	19	11
10	образом	12	NOUN	advmod	образ	19	11
11	не	12	PART	neg	не	19	11
12	привела	0	VERB	ROOT	приводить	19	11
13	к	14	ADP	case	к	19	11
14	остановке	16	NOUN	nmod	остановка	19	11
15	процесса	14	NOUN	nmod	процесс	19	11
16	отмены	12	VERB	parataxis	отмена	19	11
17	санкций	16	NOUN	nsubjpass	санкция	19	11
18	против	19	ADP	case	против	19	11
19	Тегерана	17	PROPN	nmod	тегеран	19	11
20	и	16	CONJ	cc	и	19	11
21	помешала	16	VERB	conj	помешать	19	11
22	стабилизации	21	NOUN	dobj	стабилизация	19	11
23	цен	22	VERB	nmod	цена	19	11
24	на	27	ADP	case	на	19	11
25	нефть,	26	ADJ	amod	нефть	19	11
26	что	27	PRON	nsubj	что	19	11
27	показал	21	VERB	nmod	показывать	19	11
28	провал	27	VERB	dobj	провал	19	11
29	саммита	28	NOUN	dobj	саммит	19	11
30	в	31	ADP	case	в	19	11
31	Дохе).	28	PROPN	nmod	доха	19	11
1	В	2	ADP	case	в	20	11
2	итоге	4	NOUN	nmod	итог	20	11
3	Россия	4	PROPN	nsubj	россия	20	11
4	решила	0	VERB	ROOT	решать	20	11
5	обратиться	4	VERB	xcomp	обращаться	20	11
6	к	12	ADP	case	к	20	11
7	уже	8	X	discourse	уже	20	11
8	использовавшейся,	6	VERB	nmod	использоваться	20	11
9	но	8	CONJ	cc	но	20	11
10	очень	11	ADV	advmod	очень	20	11
11	действенной	12	ADJ	amod	действенный	20	11
12	карте.	5	NOUN	nmod	карта	20	11
1	С	3	ADP	case	с	21	11
2	некоторого	3	ADJ	amod	некоторый	21	11
3	времени	4	NOUN	nmod	время	21	11
4	возросла	0	VERB	ROOT	возрастать	21	11
5	медийная	6	ADJ	amod	медийный	21	11
6	активность	4	NOUN	nsubj	активность	21	11
7	Алексея	6	PROPN	nmod	алексей	21	11
8	Кудрина	7	PROPN	name	кудрин	21	11
9	—	11	PUNCT	case	"—
"	21	11
10	бывшего	11	ADJ	amod	бывший	21	11
11	министра	6	NOUN	nmod	министр	21	11
12	финансов,	11	NOUN	nmod	финансы	21	11
13	а	11	CONJ	cc	а	21	11
14	также	13	CONJ	mwe	также	21	11
15	внешне	16	ADV	advmod	внешне	21	11
16	дистанцированного	17	ADJ	amod	дистанцировать	21	11
17	комментатора,	19	NOUN	nsubj	комментатор	21	11
18	которого	17	DET	nmod	который	21	11
19	связывали	11	VERB	conj	связывать	21	11
20	с	22	ADP	case	с	21	11
21	либеральным	22	ADJ	amod	либеральный	21	11
22	движением.	19	NOUN	nmod	движение	21	11
1	14	2	ADJ	amod	14	22	11
2	апреля	11	PROPN	nmod	апрель	22	11
3	Владимир	11	PROPN	nsubj	владимир	22	11
4	Путин,	3	PROPN	name	путин	22	11
5	как	6	ADP	case	как	22	11
6	сообщало	11	VERB	nmod	сообщать	22	11
7	государственное	9	ADJ	amod	государственный	22	11
8	информационное	9	ADJ	amod	информационный	22	11
9	агентство	6	NOUN	nsubj	агентство	22	11
10	ТАСС,	9	PROPN	nmod	тасс	22	11
11	заявил,	0	VERB	ROOT	заявлять	22	11
12	что	15	SCONJ	mark	что	22	11
13	Алексей	15	PROPN	nsubj	алексей	22	11
14	Кудрин	13	PROPN	name	кудрин	22	11
15	может	11	VERB	ccomp	может	22	11
16	стать	17	VERB	cop	становиться	22	11
17	заместителем	15	NOUN	xcomp	заместитель	22	11
18	главы	17	NOUN	nmod	глава	22	11
19	президентского	20	ADJ	amod	президентский	22	11
20	Совета	18	NOUN	nmod	совет	22	11
21	по	22	ADP	case	по	22	11
22	экономике,	20	NOUN	nmod	экономика	22	11
23	а	17	CONJ	cc	а	22	11
24	также	23	CONJ	mwe	также	22	11
25	принять	17	VERB	conj	принимать	22	11
26	участие	25	NOUN	dobj	участие	22	11
27	в	28	ADP	case	в	22	11
28	разработке	26	NOUN	nmod	разработка	22	11
29	стратегии	28	NOUN	nmod	стратегия	22	11
30	развития	29	NOUN	nmod	развитие	22	11
31	России	30	PROPN	nmod	россия	22	11
32	на	34	ADP	case	на	22	11
33	ближайшие	34	ADJ	amod	близкий	22	11
34	годы.	30	PUNCT	nmod	год	22	11
1	12	5	ADJ	amod	12	23	11
2	апреля	1	PROPN	nmod	апрель	23	11
3	известное	5	ADJ	amod	известный	23	11
4	экономическое	5	ADJ	amod	экономический	23	11
5	издание	10	NOUN	nsubj	издание	23	11
6	РБК,	5	PROPN	nmod	РБК	23	11
7	в	9	ADP	case	в	23	11
8	свою	9	PRON	det	свой	23	11
9	очередь,	10	ADV	nmod	очередь	23	11
10	проинформировало,	0	VERB	ROOT	проинформировать	23	11
11	что	16	SCONJ	mark	что	23	11
12	уже	13	ADV	discourse	уже	23	11
13	почти	16	ADV	advmod	почти	23	11
14	год	13	NOUN	nmod	год	23	11
15	(хотя	16	ADV	advmod	хотя	23	11
16	говорится	10	VERB	ccomp	говориться	23	11
17	об	18	ADP	case	об	23	11
18	этом	16	DET	nmod	это	23	11
19	только	20	X	discourse	только	23	11
20	сейчас)	22	ADV	advmod	сейчас	23	11
21	Кудрин	22	PROPN	nsubj	кудрин	23	11
22	работает	16	VERB	conj	работать	23	11
23	над	27	ADP	case	над	23	11
24	совершенно	25	ADV	advmod	совершенно	23	11
25	новой	27	ADJ	amod	новый	23	11
26	экономической	27	ADJ	amod	экономический	23	11
27	программой	22	NOUN	nmod	программа	23	11
28	для	29	ADP	case	для	23	11
29	России.	22	PROPN	nmod	россия	23	11
1	Его	2	PRON	det	он	24	11
2	роль,	4	NOUN	nsubj	роль	24	11
3	правда,	2	NOUN	nmod	правда	24	11
4	остается	0	VERB	ROOT	оставаться	24	11
5	неопределенной,	17	ADJ	advmod	неопределенный	24	11
6	но,	17	PUNCT	dobj	но	24	11
7	например,	17	ADV	advmod	например	24	11
8	пресс-секретарь	17	NOUN	nsubj	пресс-секретарь	24	11
9	Путина	8	PROPN	nmod	путин	24	11
10	Дмитрий	8	PROPN	appos	дмитрий	24	11
11	Песков,	10	PROPN	name	песков	24	11
12	комментируя	17	VERB	dobj	комментировать	24	11
13	разработку	12	NOUN	dobj	разработка	24	11
14	переломного	16	ADJ	amod	переломный	24	11
15	экономического	16	ADJ	amod	экономический	24	11
16	проекта,	13	NOUN	nmod	проект	24	11
17	заявил:	4	VERB	dobj	заявлять	24	11
18	«Он	19	X	nsubj	он	24	11
19	один	17	NUM	nsubj	один	24	11
20	из	23	ADP	case	из	24	11
21	очень	22	ADV	advmod	очень	24	11
22	успешных	23	ADJ	amod	успешный	24	11
23	членов	19	NOUN	nmod	член	24	11
24	кабинета	23	NOUN	nmod	кабинет	24	11
25	министров	24	NOUN	nmod	министр	24	11
26	нашей	27	PRON	det	наш	24	11
27	страны,	25	NOUN	nmod	страна	24	11
28	один	42	NUM	nummod	один	24	11
29	из	31	ADP	case	из	24	11
30	лучших	31	ADJ	amod	хороший	24	11
31	министров	28	NOUN	nmod	министр	24	11
32	финансов	31	NOUN	nmod	финансы	24	11
33	в	34	ADP	case	в	24	11
34	мире,	42	NOUN	nmod	мир	24	11
35	поэтому	42	PRON	iobj	поэтому	24	11
36	было	42	VERB	cop	быть	24	11
37	бы	36	X	discourse	бы	24	11
38	неверно	40	ADV	advmod	неверно	24	11
39	не	40	PART	neg	не	24	11
40	воспользоваться	36	VERB	xcomp	воспользоваться	24	11
41	его	40	PRON	dobj	он	24	11
42	знаниями».	27	ADJ	advmod	знание	24	11
1	22	2	ADJ	amod	22	25	11
2	марта	5	PROPN	nmod	март	25	11
3	Кудрин,	2	PROPN	nmod	кудрин	25	11
4	которого	3	DET	nmod	который	25	11
5	цитирует	0	VERB	ROOT	цитировать	25	11
6	ТАСС,	7	PROPN	nsubj	тасс	25	11
7	заявил,	5	VERB	parataxis	заявлять	25	11
8	что	10	SCONJ	mark	что	25	11
9	Россия	10	PROPN	nsubj	россия	25	11
10	стоит	7	VERB	ccomp	стоять	25	11
11	на	12	ADP	case	на	25	11
12	пороге	10	NOUN	nmod	порог	25	11
13	перемен	12	VERB	nmod	перемена	25	11
14	и	13	CONJ	cc	и	25	11
15	полностью	16	ADV	advmod	полностью	25	11
16	готова	13	ADJ	conj	готовый	25	11
17	к	18	ADP	case	к	25	11
18	реформам.	16	NOUN	nmod	реформа	25	11
1	В	4	ADP	case	в	26	11
2	тот	4	DET	det	тот	26	11
3	же	2	X	discourse	же	26	11
4	день	6	NOUN	nmod	день	26	11
5	он	6	PRON	nsubj	он	26	11
6	предложил	0	VERB	ROOT	предлагать	26	11
7	провести	6	VERB	xcomp	проводить	26	11
8	одну	7	NUM	dobj	один	26	11
9	из	11	ADP	case	из	26	11
10	таких	11	ADJ	amod	такой	26	11
11	реформ:	8	NOUN	nmod	реформа	26	11
12	повысить	7	VERB	xcomp	повышать	26	11
13	пенсионный	14	ADJ	amod	пенсионный	26	11
14	возраст.	12	PUNCT	dobj	возраст	26	11
1	Похоже,	22	ADV	advmod	похоже	27	11
2	что	22	SCONJ	mark	что	27	11
3	погрузившись	22	VERB	advcl	погружаться	27	11
4	в	7	ADP	case	в	27	11
5	глубокий	7	ADJ	amod	глубокий	27	11
6	экономический	7	ADJ	amod	экономический	27	11
7	кризис	3	NOUN	nmod	кризис	27	11
8	(западные	11	ADJ	amod	западный	27	11
9	санкции,	11	ADJ	amod	санкция	27	11
10	низкие	11	ADJ	amod	низкий	27	11
11	цены	22	NOUN	dobj	цена	27	11
12	на	13	ADP	case	на	27	11
13	нефть,	11	NOUN	nmod	нефть	27	11
14	сохраняющаяся	20	VERB	acl	сохраняться	27	11
15	даже	17	X	discourse	даже	27	11
16	после	17	ADP	case	после	27	11
17	встречи	14	NOUN	nmod	встреча	27	11
18	Россия-НАТО	17	PROPN	nmod	россия	27	11
19	международная	20	ADJ	amod	международный	27	11
20	изоляция),	22	NOUN	nsubj	изоляция	27	11
21	Кремль	20	PROPN	appos	кремль	27	11
22	обратился	0	VERB	ROOT	обращаться	27	11
23	к	25	ADP	case	к	27	11
24	проверенному	25	ADJ	amod	проверять	27	11
25	плану.	22	NOUN	nmod	план	27	11
1	Маневр	11	PROPN	nsubj	маневр	28	11
2	с	3	ADP	case	с	28	11
3	выдвижением	1	NOUN	nmod	выдвижение	28	11
4	во	5	ADP	case	во	28	11
5	главу	3	NOUN	nmod	глава	28	11
6	пелотона	5	NOUN	nmod	пелотон	28	11
7	«либерала»	6	DET	nmod	либерал	28	11
8	Дмитрия	6	PROPN	appos	дмитрий	28	11
9	Медведева	8	PROPN	name	медведев	28	11
10	будет	11	VERB	cop	быть	28	11
11	повторен	0	ADJ	ROOT	повторять	28	11
12	еще	13	ADV	advmod	еще	28	11
13	раз	21	NOUN	advmod	раз	28	11
14	в	15	ADP	case	в	28	11
15	конфигурации	13	NOUN	nmod	конфигурация	28	11
16	с	17	ADP	case	с	28	11
17	Кудриным	15	ADJ	nmod	кудрин	28	11
18	после	19	ADP	case	после	28	11
19	того,	21	DET	nmod	то	28	11
20	как	21	ADV	advmod	как	28	11
21	подойдет	11	VERB	parataxis	подходить	28	11
22	к	23	ADP	case	к	28	11
23	концу	28	NOUN	nmod	конец	28	11
24	третий	25	ADJ	amod	третий	28	11
25	срок	28	NOUN	nsubj	срок	28	11
26	Путина	25	PROPN	nmod	путин	28	11
27	(а,	26	NUM	nummod	а	28	11
28	может	21	VERB	punct	может	28	11
29	быть,	28	VERB	xcomp	быть	28	11
30	раньше?).	29	VERB	xcomp	рано	28	11
1	Поверит	0	VERB	ROOT	поверять	29	11
2	ли	1	PART	discourse	ли	29	11
3	в	5	ADP	case	в	29	11
4	это	5	DET	det	это	29	11
5	Запад?	1	SYM	nmod	запад	29	11
1	Скорее,	2	ADV	advmod	скоро	30	11
2	нет,	0	X	ROOT	нет	30	11
3	тем	10	DET	advmod	то	30	11
4	более	3	ADV	mwe	более	30	11
5	что	10	SCONJ	mark	что	30	11
6	продвижение	10	NOUN	nsubj	продвижение	30	11
7	бывшего	8	ADJ	amod	бывший	30	11
8	министра	6	NOUN	nmod	министр	30	11
9	финансов	8	NOUN	nmod	финансы	30	11
10	совпало	2	VERB	ccomp	совпадать	30	11
11	по	12	ADP	case	по	30	11
12	времени	10	NOUN	nmod	время	30	11
13	с	14	ADP	case	с	30	11
14	созданием	12	NOUN	nmod	создание	30	11
15	Национальной	17	ADJ	amod	национальный	30	11
16	гвардии,	17	NUM	nummod	гвардия	30	11
17	руководителем	14	NOUN	nmod	руководитель	30	11
18	которой	17	DET	nmod	который	30	11
19	назначен	10	VERB	conj	назначать	30	11
20	генерал	19	NOUN	nsubjpass	генерал	30	11
21	Виктор	20	PROPN	appos	виктор	30	11
22	Золотов.	20	PROPN	appos	золотов	30	11
1	Это	3	DET	det	это	31	11
2	личный	3	ADJ	amod	личный	31	11
3	охранник	0	NOUN	ROOT	охранник	31	11
4	Путина,	3	PROPN	appos	путин	31	11
5	который,	4	DET	name	который	31	11
6	как	17	ADP	case	как	31	11
7	и	6	CONJ	cc	и	31	11
8	подчиняющиеся	10	VERB	acl	подчиняться	31	11
9	ему	8	PRON	iobj	он	31	11
10	силы,	17	NOUN	nsubj	сила	31	11
11	будут	17	VERB	aux	быть	31	11
12	защищать	17	VERB	xcomp	защищать	31	11
13	президента	17	NOUN	nsubj	президент	31	11
14	от	15	ADP	case	от	31	11
15	опасностей	13	NOUN	nmod	опасность	31	11
16	(а,	15	PROPN	appos	а	31	11
17	сможет,	5	VERB	nmod	смочь	31	11
18	следить	17	VERB	xcomp	следить	31	11
19	за	20	ADP	case	за	31	11
20	Кудриным?).	18	PROPN	nmod	кудрин	31	11
1	Западные	2	ADJ	amod	западный	32	11
2	аналитики	3	NOUN	nsubj	аналитик	32	11
3	обращают	0	VERB	ROOT	обращать	32	11
4	внимание:	3	ADV	advmod	внимание	32	11
5	в	7	ADP	case	в	32	11
6	первую	7	ADJ	amod	первый	32	11
7	очередь	3	NOUN	nmod	очередь	32	11
8	от	9	ADP	case	от	32	11
9	опасностей	7	NOUN	nmod	опасность	32	11
10	внутри	3	ADV	advmod	внутри	32	11
11	страны.	10	DET	nmod	страна	32	11
1	Так	7	ADV	advmod	так	33	11
2	что	7	SCONJ	mark	что	33	11
3	с	4	ADP	case	с	33	11
4	одной	7	NUM	nmod	один	33	11
5	стороны	4	NOUN	nmod	сторона	33	11
6	мы	7	PRON	nsubj	мы	33	11
7	видим	0	VERB	ROOT	видеть	33	11
8	постепенное	9	ADJ	amod	постепенный	33	11
9	продвижение	7	NOUN	nsubj	продвижение	33	11
10	преемника,	9	NOUN	nmod	преемник	33	11
11	а	7	CONJ	cc	а	33	11
